merchant_id,onboarding_date,days_since_onboarding,mcc_code,mcc_description,country,monthly_volume_usd,avg_ticket_usd,txn_velocity_per_day,chargeback_rate_pct,refund_rate_pct,high_risk_bin_pct,intl_card_pct,identity_risk_score,hours_to_first_txn,shared_bank_account,shared_ip_address,shared_phone,shared_owner_name,collusion_score,network_size,velocity_spike,fraud_risk_score,risk_tier,is_fraud,fraud_reason
MER00605,2023-12-16,41,7372,Software/SaaS,MX,81391.36,470.89,68.4,0.124,0.868,20.05,17.26,51.4,29.0,0,0,0,0,0,1,0,41.9,Medium,0,None
MER00606,2024-06-16,188,5812,Restaurants,IN,724.13,612.68,2.4,0.663,1.406,45.01,10.05,17.3,12.51,0,0,0,0,0,1,0,26.1,Low,0,None
MER00607,2024-06-09,368,5999,Misc Retail,IN,13245.18,79.12,3.1,0.076,1.288,17.73,1.72,7.6,38.29,0,0,0,0,0,1,0,4.6,Low,0,None
MER00608,2023-01-18,248,5045,Electronics Wholesale,CA,2526.79,34.14,16.2,0.408,0.938,0.01,26.69,21.7,109.61,0,0,0,0,0,1,0,15.8,Low,0,None
MER00609,2024-02-19,365,5912,Drug Stores,CA,5583.79,68.7,27.2,0.086,0.119,13.66,9.61,54.1,103.64,0,0,0,0,0,1,0,28.4,Low,0,None
MER00610,2023-02-24,138,5411,Grocery,US,12886.27,1991.6,33.3,0.6,0.979,4.68,7.05,53.2,3.07,0,0,0,0,0,1,0,21.5,Low,0,None
MER00611,2024-11-10,250,7995,Gambling,BR,5889.46,18.74,18.6,0.689,2.46,18.11,0.07,44.0,44.41,0,0,0,0,0,1,0,49.6,Medium,1,Money Laundering
MER00612,2024-05-22,27,7011,Hotels,CN,11449.37,56.23,166.0,0.134,0.796,9.13,1.88,28.7,11.62,0,1,0,0,1,1,1,52.1,Medium,1,Bust-Out Scheme
MER00613,2023-02-06,77,5411,Grocery,US,22235.72,21.92,21.7,0.54,2.134,18.53,0.73,30.6,52.36,0,1,0,0,1,1,0,34.7,Medium,0,None
MER00614,2023-01-13,88,6012,Financial Services,CA,12605.21,101.98,69.5,0.055,0.896,3.39,6.93,39.6,40.35,0,0,0,0,0,1,0,42.8,Medium,0,None
MER00615,2023-04-20,128,5961,Mail Order,CN,3070.96,27.04,51.6,0.734,0.5,0.4,7.48,14.5,12.16,0,0,0,0,0,1,0,38.3,Medium,0,None
MER00616,2023-04-11,476,5411,Grocery,IN,3153.29,80.74,4.3,1.629,2.106,10.3,20.05,17.8,135.85,0,0,0,0,0,1,0,33.4,Medium,0,None
MER00617,2023-05-08,373,5812,Restaurants,US,934.9,12.81,16.4,0.73,0.489,7.51,37.2,19.8,30.78,0,0,0,0,0,1,0,21.1,Low,1,Synthetic Identity
MER00618,2024-09-01,26,7995,Gambling,GB,2250.98,166.94,256.7,0.425,1.336,10.74,20.27,9.5,23.88,0,0,0,1,1,1,0,57.6,Medium,1,Bust-Out Scheme
MER00619,2023-02-10,34,5912,Drug Stores,US,153752.98,305.62,11.0,0.211,0.425,15.49,18.2,6.1,75.27,0,0,0,0,0,1,0,16.9,Low,0,None
MER00620,2023-11-09,79,5812,Restaurants,US,2470.05,61.32,8.9,0.33,0.166,7.44,11.91,22.2,16.96,0,1,0,0,1,1,0,31.3,Medium,1,Money Laundering
MER00621,2023-06-29,61,5812,Restaurants,IN,1352.8,78.64,24.6,0.057,1.713,8.35,1.28,4.8,43.01,0,0,0,0,0,1,0,4.3,Low,0,None
MER00622,2023-08-19,171,5999,Misc Retail,CN,13093.77,76.45,11.4,0.125,1.738,26.44,16.54,57.6,10.98,0,0,0,0,0,1,0,35.9,Medium,1,Account Takeover
MER00623,2023-03-12,419,5045,Electronics Wholesale,NG,6866.8,107.87,7.7,0.154,2.664,2.7,5.94,16.3,3.03,0,0,0,1,1,1,0,49.1,Medium,1,Friendly Fraud
MER00624,2024-05-04,590,7011,Hotels,US,6042.72,86.65,11.2,0.163,0.095,3.37,32.18,8.0,33.11,1,0,0,1,2,10,0,60.6,High,1,Collusion – Merchant-Consumer Ring
MER00625,2024-04-15,190,5999,Misc Retail,CN,67075.15,194.05,112.0,0.573,0.419,3.25,5.14,25.3,8.53,0,1,0,1,2,7,0,58.5,Medium,1,Collusion – Merchant-Consumer Ring
MER00626,2024-07-24,327,7372,Software/SaaS,CA,18466.07,308.91,17.0,1.083,0.28,24.67,14.82,5.5,21.47,0,0,0,0,0,1,1,32.0,Medium,0,None
MER00627,2024-02-03,134,5912,Drug Stores,CA,3659.24,39.88,4.1,0.037,1.414,0.78,17.49,24.1,31.04,0,0,0,0,0,1,0,13.8,Low,0,None
MER00628,2024-06-12,42,5411,Grocery,GB,4286.76,66.07,3.3,0.053,0.654,19.2,28.9,60.3,0.29,0,0,0,0,0,1,0,50.0,Medium,1,Identity Fraud at Onboarding
MER00629,2024-10-28,133,5812,Restaurants,US,3812.8,221.77,283.8,0.144,1.463,16.57,0.74,19.5,20.55,0,0,0,0,0,1,0,11.8,Low,0,None
MER00630,2023-12-03,145,5912,Drug Stores,NG,30094.85,21.72,15.4,0.883,0.659,26.0,15.99,20.4,28.22,0,0,0,0,0,1,0,44.3,Medium,1,Money Laundering
MER00631,2023-10-29,244,5961,Mail Order,MX,5103.99,12.54,33.8,0.446,2.386,29.72,12.56,36.7,37.82,0,0,0,0,0,1,0,62.6,High,1,Friendly Fraud
MER00632,2024-11-15,44,5045,Electronics Wholesale,US,550.19,112.88,8.0,0.43,2.35,6.71,10.27,43.6,88.05,0,0,0,0,0,1,0,29.0,Low,0,None
MER00633,2023-02-06,82,5045,Electronics Wholesale,US,7536.56,147.87,29.5,1.532,0.72,29.42,14.83,5.2,18.97,0,0,0,0,0,1,0,27.3,Low,0,None
MER00634,2024-10-07,81,5411,Grocery,US,807.92,43.72,115.7,0.062,0.504,7.55,17.13,22.5,122.58,0,0,0,0,0,1,0,11.9,Low,0,None
MER00635,2024-02-04,576,7372,Software/SaaS,US,214560.26,50.47,9.2,0.254,0.325,40.02,37.71,62.5,19.68,0,0,0,0,0,1,0,54.3,Medium,1,Identity Fraud at Onboarding
MER00636,2023-04-30,105,5045,Electronics Wholesale,MX,1903.59,42.09,34.8,1.359,0.52,56.98,4.43,9.6,39.89,0,1,0,0,1,1,0,56.8,Medium,0,None
MER00637,2023-11-01,253,5812,Restaurants,CN,6356.31,37.83,3.7,1.351,1.009,22.05,9.51,50.0,3.9,0,1,0,0,1,1,0,50.6,Medium,0,None
MER00638,2024-11-23,250,5812,Restaurants,US,11935.88,180.1,227.6,0.294,1.616,9.1,2.24,6.0,24.69,0,0,0,0,0,1,0,10.3,Low,0,None
MER00639,2024-10-30,55,5999,Misc Retail,US,5255.41,27.65,27.7,1.318,0.456,12.1,8.51,8.6,72.17,1,0,0,0,1,1,0,27.2,Low,0,None
MER00640,2023-01-09,152,5411,Grocery,GB,5244.6,69.03,12.2,1.021,1.14,11.96,25.34,49.2,16.91,0,0,0,0,0,1,0,43.1,Medium,0,None
MER00641,2023-11-16,404,5999,Misc Retail,CN,15256.2,36.4,14.0,0.205,0.276,33.14,26.37,0.6,0.54,0,0,0,0,0,1,0,33.1,Medium,0,None
MER00642,2023-06-07,116,5812,Restaurants,CA,79963.37,21.0,10.9,1.455,0.592,24.95,4.47,5.7,126.65,0,0,0,0,0,1,0,19.7,Low,0,None
MER00643,2023-12-17,522,5999,Misc Retail,CA,25623.46,214.9,11.6,0.683,0.907,27.36,10.1,39.1,0.33,1,1,0,0,2,2,0,69.3,High,1,Collusion – Merchant-Consumer Ring
MER00644,2023-11-01,43,5411,Grocery,MX,74441.65,53.53,1.1,0.436,0.156,19.38,1.89,52.0,14.87,1,0,0,0,1,1,0,63.2,High,1,Money Laundering
MER00645,2024-10-16,13,5961,Mail Order,US,1685.93,108.68,17.9,1.294,0.203,16.17,9.97,65.3,111.59,1,0,0,0,1,1,0,97.3,High,1,Account Takeover
MER00646,2024-08-10,399,5065,Electronics Retail,US,13043.48,19.92,17.0,0.577,0.846,17.5,14.08,10.3,7.1,0,0,0,0,0,1,0,35.9,Medium,0,None
MER00647,2024-08-04,338,5912,Drug Stores,BR,10227.84,42.87,36.1,1.606,1.702,1.65,11.26,13.6,94.18,0,0,0,0,0,1,0,24.7,Low,0,None
MER00648,2024-03-21,730,7995,Gambling,MX,13720.37,191.73,10.7,0.247,1.27,16.55,3.13,32.7,149.94,0,0,0,0,0,1,0,62.8,High,0,None
MER00649,2024-05-11,204,5045,Electronics Wholesale,MX,63853.58,1196.64,8.0,0.578,0.817,38.64,8.27,22.5,46.84,0,0,0,0,0,1,0,41.0,Medium,0,None
MER00650,2023-12-11,496,5411,Grocery,NG,5818.61,12.48,19.9,0.434,0.448,13.47,19.19,17.8,19.4,0,0,0,0,0,1,0,44.9,Medium,0,None
MER00651,2023-08-15,315,5065,Electronics Retail,BR,4410.51,73.62,2.9,0.097,0.419,17.26,12.48,5.8,17.7,0,0,0,0,0,1,0,23.0,Low,0,None
MER00652,2023-04-28,334,5065,Electronics Retail,US,18051.27,135.95,23.9,0.211,3.056,56.83,6.59,12.1,7.16,0,0,0,1,1,1,0,52.9,Medium,0,None
MER00653,2024-10-12,151,5912,Drug Stores,CA,562.67,48.61,2.2,0.224,3.16,1.46,33.33,23.2,111.37,0,0,0,0,0,1,0,23.0,Low,0,None
MER00654,2024-02-08,86,7372,Software/SaaS,US,5680.09,210.51,77.1,0.891,0.293,31.12,10.71,3.8,75.8,0,1,0,0,1,1,0,30.3,Medium,0,None
MER00655,2023-05-25,490,5812,Restaurants,US,6625.65,37.84,45.7,0.168,0.616,13.54,6.48,15.8,12.12,0,0,0,0,0,1,0,10.6,Low,1,Synthetic Identity
MER00656,2023-01-12,101,5812,Restaurants,BR,2037.47,104.99,6.6,0.054,0.505,8.08,11.39,14.2,53.01,0,0,0,0,0,1,0,14.1,Low,0,None
MER00657,2024-01-05,139,5999,Misc Retail,CN,39560.58,53.41,44.4,0.052,0.365,13.53,2.57,31.4,43.1,0,0,0,0,0,1,0,14.0,Low,1,Identity Fraud at Onboarding
MER00658,2023-07-22,106,7011,Hotels,RO,1646.88,304.73,23.0,1.691,0.661,25.74,7.75,57.3,7.31,0,0,0,0,0,1,0,62.8,High,1,Triangulation Fraud
MER00659,2023-01-08,149,5065,Electronics Retail,MX,6609.02,45.77,6.0,0.165,0.658,22.73,8.8,44.8,13.06,0,0,0,0,0,1,0,68.1,High,0,None
MER00660,2023-12-14,114,5999,Misc Retail,US,12578.39,63.32,1.8,0.52,3.814,19.26,4.99,33.0,6.97,0,0,0,0,0,1,0,21.5,Low,1,Money Laundering
MER00661,2023-07-11,8,5094,Precious Metals,US,61708.52,231.76,29.4,0.65,1.62,27.1,12.49,12.9,37.17,0,0,0,0,0,1,0,51.8,Medium,1,Bust-Out Scheme
MER00662,2023-06-11,384,5065,Electronics Retail,CN,7975.78,32.2,7.7,0.548,1.173,64.74,21.63,25.0,10.33,0,1,0,0,1,1,0,66.2,High,0,None
MER00663,2023-08-03,105,5812,Restaurants,GB,32998.93,96.42,74.7,0.199,1.697,14.2,1.4,14.0,197.24,0,0,0,0,0,1,0,10.9,Low,0,None
MER00664,2023-09-06,160,5411,Grocery,MX,23176.48,14.55,20.4,0.483,0.723,13.86,3.29,35.2,15.5,1,0,0,0,1,1,0,54.2,Medium,1,Chargeback Abuse
MER00665,2024-01-01,26,5812,Restaurants,NG,9751.6,30.33,8.7,0.339,1.442,16.17,11.26,10.9,61.59,0,1,0,0,1,1,0,53.1,Medium,0,None
MER00666,2023-01-16,1,5812,Restaurants,BR,1580.87,131.91,173.7,0.543,0.374,49.52,2.93,33.2,18.98,0,0,0,1,1,1,0,58.5,Medium,1,Triangulation Fraud
MER00667,2024-10-15,50,5812,Restaurants,CN,942.12,33.42,40.1,0.459,1.231,19.08,18.91,28.9,21.24,0,0,0,0,0,1,0,27.9,Low,0,None
MER00668,2023-02-19,219,5812,Restaurants,US,9506.76,52.22,0.3,1.134,2.671,1.4,24.48,7.8,17.89,0,0,0,0,0,1,0,18.3,Low,0,None
MER00669,2024-03-30,18,5999,Misc Retail,NG,3590.17,147.39,11.2,3.005,2.282,5.49,7.23,57.1,5.5,0,0,1,0,1,1,0,88.6,High,1,Chargeback Abuse
MER00670,2024-10-30,431,5812,Restaurants,CN,32173.28,50.44,3.8,0.127,0.894,3.1,23.15,17.1,125.99,0,0,0,0,0,1,0,25.9,Low,0,None
MER00671,2023-02-24,43,5961,Mail Order,US,24804.61,204.97,7.7,0.622,3.041,28.95,13.48,13.1,72.43,0,0,0,0,0,1,1,52.8,Medium,1,Card Testing
MER00672,2023-09-24,41,5411,Grocery,MX,6143.09,111.68,16.9,0.588,3.131,3.65,4.37,7.1,12.98,0,0,0,0,0,1,1,30.2,Medium,0,None
MER00673,2023-09-29,36,5045,Electronics Wholesale,US,1427.14,139.17,30.7,1.296,1.857,42.92,9.76,43.8,17.64,1,0,0,0,1,1,0,54.4,Medium,1,Bust-Out Scheme
MER00674,2023-09-21,2,7372,Software/SaaS,RO,17432.71,311.36,27.5,0.178,0.586,27.06,13.33,9.2,27.93,0,0,0,0,0,1,0,32.3,Medium,1,Money Laundering
MER00675,2024-09-03,265,5094,Precious Metals,US,1760.01,123.94,73.2,0.259,1.398,1.99,5.24,1.9,71.52,0,0,0,0,0,1,0,30.1,Medium,0,None
MER00676,2024-03-20,374,5411,Grocery,MX,2597.5,419.41,43.1,0.357,0.062,2.17,6.23,19.6,100.35,1,0,0,0,1,1,1,59.6,Medium,0,None
MER00677,2024-07-16,171,7372,Software/SaaS,US,1864.74,223.91,40.0,0.381,1.856,47.74,19.01,39.8,70.1,0,0,0,0,0,1,0,35.4,Medium,1,Collusion – Merchant-Consumer Ring
MER00678,2024-06-29,37,5094,Precious Metals,BR,6583.02,53.33,25.6,0.566,0.103,2.88,9.91,39.2,143.85,0,0,0,0,0,1,0,53.6,Medium,1,Identity Fraud at Onboarding
MER00679,2023-09-07,60,6012,Financial Services,US,46877.28,328.04,94.1,0.848,1.558,28.0,5.55,35.3,68.73,0,0,1,0,1,1,1,78.5,High,0,None
MER00680,2023-11-19,116,6012,Financial Services,US,8042.05,117.2,13.7,1.811,0.478,26.79,0.93,13.8,12.17,0,0,0,0,0,1,0,48.5,Medium,1,Card Testing
MER00681,2024-01-24,555,5812,Restaurants,GB,4167.92,60.66,14.2,0.73,0.881,0.58,1.39,4.4,22.83,0,0,0,0,0,1,0,10.1,Low,0,None
MER00682,2024-07-20,51,5812,Restaurants,IN,821.87,118.91,2.0,0.784,2.048,2.52,12.18,13.1,65.11,0,0,0,0,0,1,0,12.7,Low,0,None
MER00683,2023-03-21,236,7011,Hotels,US,18549.29,273.78,71.3,0.428,0.231,17.33,0.51,46.1,6.5,0,0,0,0,0,1,0,28.3,Low,0,None
MER00684,2023-02-10,104,5961,Mail Order,US,2513.4,141.89,18.3,0.472,4.678,15.31,2.99,34.2,12.53,0,0,0,0,0,1,1,57.7,Medium,1,Chargeback Abuse
MER00685,2023-06-21,63,5065,Electronics Retail,NG,9665.1,556.9,678.8,0.378,0.958,38.43,12.27,12.2,192.96,0,0,0,0,0,1,0,56.3,Medium,0,None
MER00686,2024-08-13,109,5065,Electronics Retail,GB,4763.19,266.81,12.3,0.452,0.018,6.87,22.47,43.2,52.48,0,0,0,0,0,1,0,47.7,Medium,1,Triangulation Fraud
MER00687,2024-11-28,13,5812,Restaurants,IN,28488.79,151.89,22.3,0.83,0.453,33.79,5.44,3.7,9.42,0,0,0,0,0,1,1,39.8,Medium,0,None
MER00688,2024-08-03,288,7995,Gambling,US,6400.59,32.26,38.7,0.237,2.203,3.51,5.93,7.4,4.65,0,0,0,0,0,1,0,33.0,Medium,0,None
MER00689,2023-09-11,50,5812,Restaurants,MX,7417.6,75.21,5.4,0.268,3.438,27.41,12.58,45.8,157.39,0,0,0,0,0,1,1,55.4,Medium,1,Triangulation Fraud
MER00690,2024-05-09,232,5999,Misc Retail,US,16791.38,96.7,30.9,0.21,0.197,17.72,11.98,6.8,33.15,0,0,0,0,0,1,0,9.8,Low,0,None
MER00691,2023-12-06,12,7372,Software/SaaS,US,191072.89,180.66,20.9,1.042,2.434,9.54,2.88,6.5,26.22,1,1,0,0,2,12,0,64.7,High,0,None
MER00692,2024-02-29,558,5045,Electronics Wholesale,BR,30720.04,170.26,14.0,0.03,1.612,6.79,6.41,5.7,76.4,0,0,0,0,0,1,0,3.2,Low,0,None
MER00693,2024-04-22,38,5812,Restaurants,MX,7094.61,106.65,82.0,1.252,0.7,0.37,22.5,2.6,53.1,0,0,0,1,1,1,0,45.0,Medium,0,None
MER00694,2024-01-07,385,5411,Grocery,NG,8142.05,101.53,6.8,0.243,1.679,9.74,13.81,27.9,39.2,0,0,0,0,0,1,0,36.5,Medium,0,None
MER00695,2023-11-09,298,7011,Hotels,US,3687.53,185.02,27.9,0.847,0.317,1.91,3.85,23.2,12.48,0,0,0,0,0,1,1,26.2,Low,0,None
MER00696,2024-01-30,618,5999,Misc Retail,CA,1948.87,38.15,115.1,0.905,0.722,9.5,13.43,42.8,38.9,0,0,0,0,0,1,1,40.9,Medium,0,None
MER00697,2023-06-12,116,5065,Electronics Retail,CA,3536.43,490.54,8.6,0.645,0.974,33.89,3.46,38.7,37.31,0,1,0,0,1,1,0,59.7,Medium,1,Synthetic Identity
MER00698,2024-07-21,233,5812,Restaurants,VN,2544.72,11.62,14.1,0.442,2.961,7.46,7.31,54.1,5.14,0,0,0,0,0,1,0,49.8,Medium,1,Card Testing
MER00699,2023-06-27,83,5045,Electronics Wholesale,US,21591.45,385.83,335.1,1.134,1.051,18.53,4.22,42.4,33.39,1,0,0,0,1,1,0,39.1,Medium,1,Triangulation Fraud
MER00700,2023-10-22,36,5045,Electronics Wholesale,US,1624.91,86.04,35.5,0.309,0.986,14.44,2.21,25.8,44.28,0,0,0,0,0,1,0,15.9,Low,0,None
MER00701,2023-02-02,105,5411,Grocery,CA,59863.12,245.32,10.9,0.187,0.186,17.84,5.92,54.1,63.02,0,0,0,0,0,1,1,38.4,Medium,1,Account Takeover
MER00702,2024-07-05,32,5999,Misc Retail,GB,25035.99,129.52,52.6,0.082,1.454,32.57,5.39,9.9,38.91,0,0,0,1,1,1,0,31.3,Medium,0,None
MER00703,2024-08-19,723,5812,Restaurants,US,8356.15,127.23,10.2,0.449,0.061,0.47,18.72,30.5,39.42,0,1,0,0,1,1,0,37.8,Medium,1,Bust-Out Scheme
MER00704,2023-07-07,18,5411,Grocery,IN,8106.96,156.69,3.1,1.006,0.131,34.21,0.74,26.5,40.16,0,0,0,1,1,1,0,57.1,Medium,0,None
MER00705,2023-12-16,160,5094,Precious Metals,US,3512.48,202.16,104.3,0.564,2.781,13.61,4.3,30.2,15.15,0,1,0,0,1,1,0,53.0,Medium,0,None
MER00706,2023-08-07,177,5999,Misc Retail,IN,12150.51,64.79,5.3,1.202,1.72,6.16,3.9,18.1,100.09,0,1,0,0,1,1,0,31.8,Medium,0,None
MER00707,2024-03-31,139,7995,Gambling,US,41445.67,253.36,380.7,0.236,2.345,2.21,14.28,6.3,46.16,1,0,1,0,2,8,0,80.4,High,1,Money Laundering
MER00708,2023-05-15,195,5812,Restaurants,MX,2822.18,30.43,11.2,0.648,1.983,10.41,1.61,15.1,55.12,0,0,0,0,0,1,1,41.0,Medium,1,Identity Fraud at Onboarding
MER00709,2024-03-31,22,5912,Drug Stores,IN,812.33,89.54,259.8,0.091,2.071,33.37,6.26,60.3,33.53,0,0,0,1,1,1,0,53.8,Medium,1,Identity Fraud at Onboarding
MER00710,2024-01-28,145,7995,Gambling,US,23267.84,207.67,3.9,1.254,2.476,1.09,7.0,27.0,7.61,0,0,0,0,0,1,0,41.1,Medium,0,None
MER00711,2024-11-23,60,5065,Electronics Retail,RO,13181.23,243.48,68.8,0.234,2.329,36.76,0.17,18.3,8.37,0,0,0,0,0,1,0,57.4,Medium,0,None
MER00712,2024-09-19,506,7372,Software/SaaS,CA,1509.75,142.71,36.6,0.492,0.385,9.8,1.46,7.1,29.59,0,0,0,0,0,1,0,7.0,Low,0,None
MER00713,2023-05-15,258,7372,Software/SaaS,RO,2697.05,60.74,54.9,0.825,3.159,19.27,1.69,4.8,98.35,0,0,1,0,1,1,0,53.8,Medium,1,Identity Fraud at Onboarding
MER00714,2024-04-26,646,5999,Misc Retail,BR,2233.54,220.68,64.2,0.165,0.616,10.63,2.26,47.6,6.2,0,0,0,0,0,1,0,24.4,Low,1,Account Takeover
MER00715,2024-09-01,6,5961,Mail Order,US,2733.13,46.09,11.1,0.049,0.453,7.2,14.28,56.1,33.54,0,0,0,0,0,1,0,57.6,Medium,0,None
MER00716,2024-02-12,60,6012,Financial Services,US,4986.43,518.74,4.2,0.087,1.853,10.02,30.85,8.9,1.95,0,0,0,0,0,1,0,56.5,Medium,1,Bust-Out Scheme
MER00717,2024-11-03,39,5094,Precious Metals,US,5432.63,82.71,18.9,0.752,0.391,5.87,9.65,11.3,98.61,0,0,0,0,0,1,0,34.7,Medium,1,Synthetic Identity
MER00718,2023-09-13,2,5411,Grocery,US,3052.78,19.31,26.2,1.181,0.393,2.72,20.62,63.6,14.55,0,0,0,0,0,1,0,54.1,Medium,0,None
MER00719,2023-11-29,49,5912,Drug Stores,US,2598.67,27.26,11.4,0.198,0.761,0.02,27.15,5.1,20.77,0,0,0,0,0,1,0,11.9,Low,1,Identity Fraud at Onboarding
MER00720,2023-01-30,204,5961,Mail Order,US,5749.24,94.03,28.0,0.697,1.702,4.4,27.57,10.5,8.61,0,0,0,0,0,1,1,54.8,Medium,0,None
MER00721,2023-06-29,47,5812,Restaurants,CA,10420.57,103.53,29.8,0.76,1.914,24.39,4.34,8.3,18.07,0,0,0,0,0,1,0,12.1,Low,1,Money Laundering
MER00722,2024-03-14,128,5411,Grocery,NG,5041.99,645.26,6.7,0.66,3.844,9.79,16.12,41.4,23.96,0,0,0,0,0,1,0,50.0,Medium,0,None
MER00723,2023-04-07,393,5912,Drug Stores,US,46073.84,31.86,32.3,0.425,2.846,12.98,0.01,14.0,8.36,0,0,0,0,0,1,1,20.5,Low,0,None
MER00724,2024-05-24,213,5065,Electronics Retail,US,17363.6,93.64,14.6,0.344,0.246,27.02,21.36,20.5,15.89,0,0,0,0,0,1,1,58.0,Medium,1,Synthetic Identity
MER00725,2023-11-03,90,6012,Financial Services,MX,745.26,31.21,8.7,0.948,1.551,17.82,1.66,45.6,55.38,0,0,0,0,0,1,0,74.6,High,1,Bust-Out Scheme
MER00726,2024-05-18,83,5812,Restaurants,US,17775.77,55.0,51.7,0.401,0.245,2.36,0.04,8.5,96.93,0,0,0,0,0,1,0,9.6,Low,0,None
MER00727,2024-02-14,109,7995,Gambling,US,20096.8,484.91,7.9,0.489,0.544,6.2,10.97,8.9,50.12,0,0,0,0,0,1,0,37.0,Medium,1,Synthetic Identity
MER00728,2024-02-04,35,5812,Restaurants,US,4221.3,28.89,11.6,0.013,0.563,7.0,5.38,65.2,157.93,0,0,0,1,1,1,0,48.0,Medium,1,Synthetic Identity
MER00729,2024-10-01,180,5812,Restaurants,RO,860.23,161.91,21.9,0.173,1.009,11.59,3.29,19.2,13.54,0,0,0,0,0,1,0,35.1,Medium,0,None
MER00730,2024-06-10,81,5812,Restaurants,CN,8201.73,133.34,104.5,0.337,0.269,5.39,6.0,33.8,21.54,0,0,0,0,0,1,0,15.8,Low,1,Identity Fraud at Onboarding
MER00731,2023-09-10,344,6012,Financial Services,CA,8009.93,87.87,25.3,0.297,0.381,39.91,7.87,52.1,19.16,0,0,0,0,0,1,1,69.8,High,1,Identity Fraud at Onboarding
MER00732,2023-02-07,254,7011,Hotels,MX,1506.48,151.33,37.9,0.88,2.411,13.98,4.29,37.9,36.26,0,0,0,0,0,1,0,40.1,Medium,1,Synthetic Identity
MER00733,2023-10-15,169,5045,Electronics Wholesale,GB,918.89,28.22,14.1,0.39,0.404,19.14,15.75,27.1,59.91,0,0,0,0,0,1,1,31.7,Medium,0,None
MER00734,2023-08-27,81,5999,Misc Retail,BR,7105.82,471.69,18.3,2.208,0.261,0.91,19.58,62.1,11.43,0,0,0,0,0,1,0,47.6,Medium,0,None
MER00735,2024-07-27,42,5961,Mail Order,BR,5712.34,616.99,18.9,0.534,0.183,11.75,1.72,39.9,83.48,0,0,0,0,0,1,1,55.1,Medium,1,Money Laundering
MER00736,2023-06-11,269,7372,Software/SaaS,MX,4333.37,94.36,28.6,1.372,4.44,2.69,1.48,1.7,19.86,0,0,0,0,0,1,0,32.3,Medium,1,Chargeback Abuse
MER00737,2023-10-23,119,6012,Financial Services,US,7150.12,1015.47,14.1,0.331,1.132,17.03,2.73,9.9,29.83,1,0,0,0,1,1,0,54.6,Medium,0,None
MER00738,2023-01-17,45,7372,Software/SaaS,US,1549.73,60.4,100.3,0.618,0.261,21.2,4.01,10.6,86.79,1,0,0,0,1,1,0,25.9,Low,0,None
MER00739,2023-09-13,39,5999,Misc Retail,CA,4220.75,134.35,12.8,0.927,0.562,35.56,8.84,26.7,19.07,0,0,0,0,0,1,0,23.5,Low,0,None
MER00740,2023-03-20,32,7372,Software/SaaS,IN,18033.52,376.87,2.6,0.147,2.012,17.57,9.27,9.7,53.25,0,0,1,0,1,1,0,26.3,Low,0,None
MER00741,2024-07-26,270,5999,Misc Retail,GB,4793.64,56.88,539.9,0.104,1.932,12.48,0.07,15.9,29.9,0,0,0,0,0,1,1,18.2,Low,0,None
MER00742,2023-08-09,46,5912,Drug Stores,CN,659.87,22.61,13.6,0.459,0.671,9.93,16.2,71.5,15.33,0,1,0,0,1,1,0,54.1,Medium,0,None
MER00743,2024-11-15,134,5045,Electronics Wholesale,VN,3987.67,17.96,97.1,0.336,0.859,11.31,5.24,9.3,28.51,0,0,0,0,0,1,0,29.8,Low,0,None
MER00744,2023-06-27,108,5812,Restaurants,US,1627.44,706.86,108.4,0.366,1.461,5.77,10.44,35.7,68.35,0,0,0,0,0,1,0,31.9,Medium,1,Bust-Out Scheme
MER00745,2023-09-22,155,5961,Mail Order,BR,12096.9,53.04,62.4,0.036,1.004,11.22,12.79,10.9,52.93,0,0,0,0,0,1,0,34.8,Medium,0,None
MER00746,2024-01-15,377,5999,Misc Retail,BR,13072.37,74.76,15.8,0.452,2.389,8.5,7.64,18.1,67.46,0,0,0,0,0,1,0,12.9,Low,0,None
MER00747,2023-04-08,364,5065,Electronics Retail,VN,673.06,29.58,28.3,2.128,0.207,13.93,21.9,53.7,18.06,0,0,0,0,0,1,1,96.6,High,1,Collusion – Merchant-Consumer Ring
MER00748,2023-12-26,107,5961,Mail Order,VN,25298.98,232.37,4.4,0.182,2.299,10.15,2.34,38.9,70.66,0,0,0,0,0,1,0,58.2,Medium,0,None
MER00749,2024-06-23,2,7011,Hotels,BR,1528.01,41.2,218.8,0.87,0.281,3.62,7.62,14.6,24.9,0,0,0,0,0,1,1,39.6,Medium,0,None
MER00750,2024-11-13,100,5411,Grocery,US,84016.92,55.08,7.2,0.923,4.078,57.42,3.43,49.9,36.95,1,0,0,0,1,1,0,39.9,Medium,1,Money Laundering
MER00751,2023-03-18,167,5961,Mail Order,NG,7531.4,121.45,14.8,1.05,2.564,8.29,13.79,43.2,101.22,0,0,0,0,0,1,1,85.1,High,1,Synthetic Identity
MER00752,2023-02-18,146,7011,Hotels,US,1249.39,31.06,22.6,0.77,1.226,22.21,3.39,26.8,60.71,0,0,0,0,0,1,0,21.0,Low,0,None
MER00753,2023-01-21,189,5999,Misc Retail,NG,1461.21,75.3,17.7,0.132,2.456,7.8,4.55,45.4,60.32,0,0,0,0,0,1,0,42.2,Medium,1,Collusion – Merchant-Consumer Ring
